breeding_pair,breeding_results,breeding_pair_color,breeding_results_color,probability
"['Rr-yy-ww', 'rr-Yy-Ww']","['Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww', 'rr-Yy-Ww', 'rr-Yy-ww', 'rr-yy-Ww', 'rr-yy-ww']","['White', 'Yellow']","['Yellow', 'Yellow', 'Pink', 'White', 'Yellow', 'White', 'White (seed)', 'Blue']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-yy-ww', 'rr-yy-WW']","['Rr-yy-Ww', 'rr-yy-Ww']","['White', 'White']","['Pink', 'White (seed)']","['50%', '50%']"
"['Rr-yy-ww', 'rr-yy-Ww']","['Rr-yy-Ww', 'Rr-yy-ww', 'rr-yy-Ww', 'rr-yy-ww']","['White', 'White (seed)']","['Pink', 'White', 'White (seed)', 'Blue']","['25%', '25%', '25%', '25%']"
"['Rr-yy-ww', 'rr-yy-ww']","['Rr-yy-ww', 'rr-yy-ww']","['White', 'Blue']","['White', 'Blue']","['50%', '50%']"
"['rr-YY-WW', 'rr-YY-WW']",['rr-YY-WW'],"['Yellow (seed)', 'Yellow (seed)']",['Yellow (seed)'],['100%']
"['rr-YY-WW', 'rr-Yy-WW']","['rr-YY-WW', 'rr-Yy-WW']","['Yellow (seed)', 'Yellow']","['Yellow (seed)', 'Yellow']","['50%', '50%']"
"['rr-YY-WW', 'rr-Yy-Ww']","['rr-YY-WW', 'rr-YY-Ww', 'rr-Yy-WW', 'rr-Yy-Ww']","['Yellow (seed)', 'Yellow']","['Yellow (seed)', 'Yellow', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['rr-YY-WW', 'rr-yy-WW']",['rr-Yy-WW'],"['Yellow (seed)', 'White']",['Yellow'],['100%']
"['rr-YY-WW', 'rr-yy-Ww']","['rr-Yy-WW', 'rr-Yy-Ww']","['Yellow (seed)', 'White (seed)']","['Yellow', 'Yellow']","['50%', '50%']"
"['rr-YY-WW', 'rr-yy-ww']",['rr-Yy-Ww'],"['Yellow (seed)', 'Blue']",['Yellow'],['100%']
"['rr-Yy-WW', 'rr-Yy-WW']","['rr-YY-WW', 'rr-Yy-WW', 'rr-yy-WW']","['Yellow', 'Yellow']","['Yellow (seed)', 'Yellow', 'White']","['33%', '33%', '33%']"
"['rr-Yy-WW', 'rr-Yy-Ww']","['rr-YY-WW', 'rr-YY-Ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-yy-WW', 'rr-yy-Ww']","['Yellow', 'Yellow']","['Yellow (seed)', 'Yellow', 'Yellow', 'Yellow', 'White', 'White (seed)']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['rr-Yy-WW', 'rr-yy-WW']","['rr-Yy-WW', 'rr-yy-WW']","['Yellow', 'White']","['Yellow', 'White']","['50%', '50%']"
"['rr-Yy-WW', 'rr-yy-Ww']","['rr-Yy-WW', 'rr-Yy-Ww', 'rr-yy-WW', 'rr-yy-Ww']","['Yellow', 'White (seed)']","['Yellow', 'Yellow', 'White', 'White (seed)']","['25%', '25%', '25%', '25%']"
"['rr-Yy-WW', 'rr-yy-ww']","['rr-Yy-Ww', 'rr-yy-Ww']","['Yellow', 'Blue']","['Yellow', 'White (seed)']","['50%', '50%']"
"['rr-Yy-Ww', 'rr-Yy-Ww']","['rr-YY-WW', 'rr-YY-Ww', 'rr-YY-ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-Yy-ww', 'rr-yy-WW', 'rr-yy-Ww', 'rr-yy-ww']","['Yellow', 'Yellow']","['Yellow (seed)', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'White', 'White', 'White (seed)', 'Blue']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['rr-Yy-Ww', 'rr-yy-WW']","['rr-Yy-WW', 'rr-Yy-Ww', 'rr-yy-WW', 'rr-yy-Ww']","['Yellow', 'White']","['Yellow', 'Yellow', 'White', 'White (seed)']","['25%', '25%', '25%', '25%']"
"['rr-Yy-Ww', 'rr-yy-Ww']","['rr-Yy-WW', 'rr-Yy-Ww', 'rr-Yy-ww', 'rr-yy-WW', 'rr-yy-Ww', 'rr-yy-ww']","['Yellow', 'White (seed)']","['Yellow', 'Yellow', 'White', 'White', 'White (seed)', 'Blue']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['rr-Yy-Ww', 'rr-yy-ww']","['rr-Yy-Ww', 'rr-Yy-ww', 'rr-yy-Ww', 'rr-yy-ww']","['Yellow', 'Blue']","['Yellow', 'White', 'White (seed)', 'Blue']","['25%', '25%', '25%', '25%']"
"['rr-yy-WW', 'rr-yy-WW']",['rr-yy-WW'],"['White', 'White']",['White'],['100%']
"['rr-yy-WW', 'rr-yy-Ww']","['rr-yy-WW', 'rr-yy-Ww']","['White', 'White (seed)']","['White', 'White (seed)']","['50%', '50%']"
"['rr-yy-WW', 'rr-yy-ww']",['rr-yy-Ww'],"['White', 'Blue']",['White (seed)'],['100%']
"['rr-yy-Ww', 'rr-yy-ww']","['rr-yy-Ww', 'rr-yy-ww']","['White (seed)', 'Blue']","['White (seed)', 'Blue']","['50%', '50%']"
"['rr-yy-ww', 'rr-yy-ww']",['rr-yy-ww'],"['Blue', 'Blue']",['Blue'],['100%']
"['RR-YY-WW', 'RR-YY-WW']",['RR-YY-WW'],"['Purple', 'Purple']",['Purple'],['100%']
"['RR-YY-WW', 'RR-YY-Ww']","['RR-YY-WW', 'RR-YY-Ww']","['Purple', 'Purple']","['Purple', 'Purple']","['50%', '50%']"
"['RR-YY-WW', 'RR-YY-ww']",['RR-YY-Ww'],"['Purple', 'Purple']",['Purple'],['100%']
"['RR-YY-WW', 'RR-Yy-WW']","['RR-YY-WW', 'RR-Yy-WW']","['Purple', 'Blue']","['Purple', 'Blue']","['50%', '50%']"
"['RR-YY-WW', 'RR-Yy-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-Yy-WW', 'RR-Yy-Ww']","['Purple', 'Red']","['Purple', 'Purple', 'Blue', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-YY-WW', 'RR-Yy-ww']","['RR-YY-Ww', 'RR-Yy-Ww']","['Purple', 'Red']","['Purple', 'Red']","['50%', '50%']"
"['RR-YY-WW', 'RR-yy-WW']",['RR-Yy-WW'],"['Purple', 'Red']",['Blue'],['100%']
"['RR-YY-WW', 'RR-yy-Ww']","['RR-Yy-WW', 'RR-Yy-Ww']","['Purple', 'Red (seed)']","['Blue', 'Red']","['50%', '50%']"
"['RR-YY-WW', 'RR-yy-ww']",['RR-Yy-Ww'],"['Purple', 'Red']",['Red'],['100%']
"['RR-YY-WW', 'Rr-YY-WW']","['RR-YY-WW', 'Rr-YY-WW']","['Purple', 'Orange']","['Purple', 'Orange']","['50%', '50%']"
"['RR-YY-WW', 'Rr-YY-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'Rr-YY-WW', 'Rr-YY-Ww']","['Purple', 'Yellow']","['Purple', 'Purple', 'Orange', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-YY-WW', 'Rr-YY-ww']","['RR-YY-Ww', 'Rr-YY-Ww']","['Purple', 'Yellow']","['Purple', 'Yellow']","['50%', '50%']"
"['RR-YY-WW', 'Rr-Yy-WW']","['RR-YY-WW', 'RR-Yy-WW', 'Rr-YY-WW', 'Rr-Yy-WW']","['Purple', 'Orange']","['Purple', 'Blue', 'Orange', 'Orange']","['25%', '25%', '25%', '25%']"
"['RR-YY-WW', 'Rr-Yy-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww']","['Purple', 'Yellow']","['Purple', 'Purple', 'Blue', 'Red', 'Orange', 'Yellow', 'Orange', 'Yellow']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-YY-WW', 'Rr-Yy-ww']","['RR-YY-Ww', 'RR-Yy-Ww', 'Rr-YY-Ww', 'Rr-Yy-Ww']","['Purple', 'Yellow']","['Purple', 'Red', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-YY-WW', 'Rr-yy-WW']","['RR-Yy-WW', 'Rr-Yy-WW']","['Purple', 'Red']","['Blue', 'Orange']","['50%', '50%']"
"['RR-YY-WW', 'Rr-yy-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww']","['Purple', 'Pink']","['Blue', 'Red', 'Orange', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-YY-WW', 'Rr-yy-ww']","['RR-Yy-Ww', 'Rr-Yy-Ww']","['Purple', 'White']","['Red', 'Yellow']","['50%', '50%']"
"['RR-YY-WW', 'rr-YY-WW']",['Rr-YY-WW'],"['Purple', 'Yellow (seed)']",['Orange'],['100%']
"['RR-YY-WW', 'rr-YY-Ww']","['Rr-YY-WW', 'Rr-YY-Ww']","['Purple', 'Yellow']","['Orange', 'Yellow']","['50%', '50%']"
"['RR-YY-WW', 'rr-YY-ww']",['Rr-YY-Ww'],"['Purple', 'Yellow']",['Yellow'],['100%']
"['RR-YY-WW', 'rr-Yy-WW']","['Rr-YY-WW', 'Rr-Yy-WW']","['Purple', 'Yellow']","['Orange', 'Orange']","['50%', '50%']"
"['RR-YY-WW', 'rr-Yy-Ww']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww']","['Purple', 'Yellow']","['Orange', 'Yellow', 'Orange', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-YY-WW', 'rr-Yy-ww']","['Rr-YY-Ww', 'Rr-Yy-Ww']","['Purple', 'White']","['Yellow', 'Yellow']","['50%', '50%']"
"['RR-YY-WW', 'rr-yy-WW']",['Rr-Yy-WW'],"['Purple', 'White']",['Orange'],['100%']
"['RR-YY-WW', 'rr-yy-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww']","['Purple', 'White (seed)']","['Orange', 'Yellow']","['50%', '50%']"
"['RR-YY-WW', 'rr-yy-ww']",['Rr-Yy-Ww'],"['Purple', 'Blue']",['Yellow'],['100%']
"['RR-YY-Ww', 'RR-YY-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-YY-ww']","['Purple', 'Purple']","['Purple', 'Purple', 'Purple']","['33%', '33%', '33%']"
"['RR-YY-Ww', 'RR-YY-ww']","['RR-YY-Ww', 'RR-YY-ww']","['Purple', 'Purple']","['Purple', 'Purple']","['50%', '50%']"
"['RR-YY-Ww', 'RR-Yy-WW']","['RR-YY-WW', 'RR-YY-Ww', 'RR-Yy-WW', 'RR-Yy-Ww']","['Purple', 'Blue']","['Purple', 'Purple', 'Blue', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-YY-Ww', 'RR-Yy-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww']","['Purple', 'Red']","['Purple', 'Purple', 'Purple', 'Blue', 'Red', 'Red']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-YY-Ww', 'RR-Yy-ww']","['RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-Ww', 'RR-Yy-ww']","['Purple', 'Red']","['Purple', 'Purple', 'Red', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-YY-Ww', 'RR-yy-WW']","['RR-Yy-WW', 'RR-Yy-Ww']","['Purple', 'Red']","['Blue', 'Red']","['50%', '50%']"
"['RR-YY-Ww', 'RR-yy-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww']","['Purple', 'Red (seed)']","['Blue', 'Red', 'Red']","['33%', '33%', '33%']"
"['RR-YY-Ww', 'RR-yy-ww']","['RR-Yy-Ww', 'RR-Yy-ww']","['Purple', 'Red']","['Red', 'Red']","['50%', '50%']"
"['RR-YY-Ww', 'Rr-YY-WW']","['RR-YY-WW', 'RR-YY-Ww', 'Rr-YY-WW', 'Rr-YY-Ww']","['Purple', 'Orange']","['Purple', 'Purple', 'Orange', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-YY-Ww', 'Rr-YY-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-YY-ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww']","['Purple', 'Yellow']","['Purple', 'Purple', 'Purple', 'Orange', 'Yellow', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-YY-Ww', 'Rr-YY-ww']","['RR-YY-Ww', 'RR-YY-ww', 'Rr-YY-Ww', 'Rr-YY-ww']","['Purple', 'Yellow']","['Purple', 'Purple', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-YY-Ww', 'Rr-Yy-WW']","['RR-YY-WW', 'RR-YY-Ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww']","['Purple', 'Orange']","['Purple', 'Purple', 'Blue', 'Red', 'Orange', 'Yellow', 'Orange', 'Yellow']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-YY-Ww', 'Rr-Yy-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Purple', 'Yellow']","['Purple', 'Purple', 'Purple', 'Blue', 'Red', 'Red', 'Orange', 'Yellow', 'Yellow', 'Orange', 'Yellow', 'Yellow']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-YY-Ww', 'Rr-Yy-ww']","['RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-Ww', 'RR-Yy-ww', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Purple', 'Yellow']","['Purple', 'Purple', 'Red', 'Red', 'Yellow', 'Yellow', 'Yellow', 'Yellow']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-YY-Ww', 'Rr-yy-WW']","['RR-Yy-WW', 'RR-Yy-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww']","['Purple', 'Red']","['Blue', 'Red', 'Orange', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-YY-Ww', 'Rr-yy-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Purple', 'Pink']","['Blue', 'Red', 'Red', 'Orange', 'Yellow', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-YY-Ww', 'Rr-yy-ww']","['RR-Yy-Ww', 'RR-Yy-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Purple', 'White']","['Red', 'Red', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-YY-Ww', 'rr-YY-WW']","['Rr-YY-WW', 'Rr-YY-Ww']","['Purple', 'Yellow (seed)']","['Orange', 'Yellow']","['50%', '50%']"
"['RR-YY-Ww', 'rr-YY-Ww']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww']","['Purple', 'Yellow']","['Orange', 'Yellow', 'Yellow']","['33%', '33%', '33%']"
"['RR-YY-Ww', 'rr-YY-ww']","['Rr-YY-Ww', 'Rr-YY-ww']","['Purple', 'Yellow']","['Yellow', 'Yellow']","['50%', '50%']"
"['RR-YY-Ww', 'rr-Yy-WW']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww']","['Purple', 'Yellow']","['Orange', 'Yellow', 'Orange', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-YY-Ww', 'rr-Yy-Ww']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Purple', 'Yellow']","['Orange', 'Yellow', 'Yellow', 'Orange', 'Yellow', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-YY-Ww', 'rr-Yy-ww']","['Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Purple', 'White']","['Yellow', 'Yellow', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-YY-Ww', 'rr-yy-WW']","['Rr-Yy-WW', 'Rr-Yy-Ww']","['Purple', 'White']","['Orange', 'Yellow']","['50%', '50%']"
"['RR-YY-Ww', 'rr-yy-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Purple', 'White (seed)']","['Orange', 'Yellow', 'Yellow']","['33%', '33%', '33%']"
"['RR-YY-Ww', 'rr-yy-ww']","['Rr-Yy-Ww', 'Rr-Yy-ww']","['Purple', 'Blue']","['Yellow', 'Yellow']","['50%', '50%']"
"['RR-YY-ww', 'RR-YY-ww']",['RR-YY-ww'],"['Purple', 'Purple']",['Purple'],['100%']
"['RR-YY-ww', 'RR-Yy-WW']","['RR-YY-Ww', 'RR-Yy-Ww']","['Purple', 'Blue']","['Purple', 'Red']","['50%', '50%']"
"['RR-YY-ww', 'RR-Yy-Ww']","['RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-Ww', 'RR-Yy-ww']","['Purple', 'Red']","['Purple', 'Purple', 'Red', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-YY-ww', 'RR-Yy-ww']","['RR-YY-ww', 'RR-Yy-ww']","['Purple', 'Red']","['Purple', 'Red']","['50%', '50%']"
"['RR-YY-ww', 'RR-yy-WW']",['RR-Yy-Ww'],"['Purple', 'Red']",['Red'],['100%']
"['RR-YY-ww', 'RR-yy-Ww']","['RR-Yy-Ww', 'RR-Yy-ww']","['Purple', 'Red (seed)']","['Red', 'Red']","['50%', '50%']"
"['RR-YY-ww', 'RR-yy-ww']",['RR-Yy-ww'],"['Purple', 'Red']",['Red'],['100%']
"['RR-YY-ww', 'Rr-YY-WW']","['RR-YY-Ww', 'Rr-YY-Ww']","['Purple', 'Orange']","['Purple', 'Yellow']","['50%', '50%']"
"['RR-YY-ww', 'Rr-YY-Ww']","['RR-YY-Ww', 'RR-YY-ww', 'Rr-YY-Ww', 'Rr-YY-ww']","['Purple', 'Yellow']","['Purple', 'Purple', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-YY-ww', 'Rr-YY-ww']","['RR-YY-ww', 'Rr-YY-ww']","['Purple', 'Yellow']","['Purple', 'Yellow']","['50%', '50%']"
"['RR-YY-ww', 'Rr-Yy-WW']","['RR-YY-Ww', 'RR-Yy-Ww', 'Rr-YY-Ww', 'Rr-Yy-Ww']","['Purple', 'Orange']","['Purple', 'Red', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-YY-ww', 'Rr-Yy-Ww']","['RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-Ww', 'RR-Yy-ww', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Purple', 'Yellow']","['Purple', 'Purple', 'Red', 'Red', 'Yellow', 'Yellow', 'Yellow', 'Yellow']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-YY-ww', 'Rr-Yy-ww']","['RR-YY-ww', 'RR-Yy-ww', 'Rr-YY-ww', 'Rr-Yy-ww']","['Purple', 'Yellow']","['Purple', 'Red', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-YY-ww', 'Rr-yy-WW']","['RR-Yy-Ww', 'Rr-Yy-Ww']","['Purple', 'Red']","['Red', 'Yellow']","['50%', '50%']"
"['RR-YY-ww', 'Rr-yy-Ww']","['RR-Yy-Ww', 'RR-Yy-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Purple', 'Pink']","['Red', 'Red', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-YY-ww', 'Rr-yy-ww']","['RR-Yy-ww', 'Rr-Yy-ww']","['Purple', 'White']","['Red', 'Yellow']","['50%', '50%']"
"['RR-YY-ww', 'rr-YY-WW']",['Rr-YY-Ww'],"['Purple', 'Yellow (seed)']",['Yellow'],['100%']
"['RR-YY-ww', 'rr-YY-Ww']","['Rr-YY-Ww', 'Rr-YY-ww']","['Purple', 'Yellow']","['Yellow', 'Yellow']","['50%', '50%']"
"['RR-YY-ww', 'rr-YY-ww']",['Rr-YY-ww'],"['Purple', 'Yellow']",['Yellow'],['100%']
"['RR-YY-ww', 'rr-Yy-WW']","['Rr-YY-Ww', 'Rr-Yy-Ww']","['Purple', 'Yellow']","['Yellow', 'Yellow']","['50%', '50%']"
"['RR-YY-ww', 'rr-Yy-Ww']","['Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Purple', 'Yellow']","['Yellow', 'Yellow', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-YY-ww', 'rr-Yy-ww']","['Rr-YY-ww', 'Rr-Yy-ww']","['Purple', 'White']","['Yellow', 'Yellow']","['50%', '50%']"
"['RR-YY-ww', 'rr-yy-WW']",['Rr-Yy-Ww'],"['Purple', 'White']",['Yellow'],['100%']
"['RR-YY-ww', 'rr-yy-Ww']","['Rr-Yy-Ww', 'Rr-Yy-ww']","['Purple', 'White (seed)']","['Yellow', 'Yellow']","['50%', '50%']"
"['RR-YY-ww', 'rr-yy-ww']",['Rr-Yy-ww'],"['Purple', 'Blue']",['Yellow'],['100%']
"['RR-Yy-WW', 'RR-Yy-WW']","['RR-YY-WW', 'RR-Yy-WW', 'RR-yy-WW']","['Blue', 'Blue']","['Purple', 'Blue', 'Red']","['33%', '33%', '33%']"
"['RR-Yy-WW', 'RR-Yy-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'RR-yy-WW', 'RR-yy-Ww']","['Blue', 'Red']","['Purple', 'Purple', 'Blue', 'Red', 'Red', 'Red (seed)']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-WW', 'RR-Yy-ww']","['RR-YY-Ww', 'RR-Yy-Ww', 'RR-yy-Ww']","['Blue', 'Red']","['Purple', 'Red', 'Red (seed)']","['33%', '33%', '33%']"
"['RR-Yy-WW', 'RR-yy-WW']","['RR-Yy-WW', 'RR-yy-WW']","['Blue', 'Red']","['Blue', 'Red']","['50%', '50%']"
"['RR-Yy-WW', 'RR-yy-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-yy-WW', 'RR-yy-Ww']","['Blue', 'Red (seed)']","['Blue', 'Red', 'Red', 'Red (seed)']","['25%', '25%', '25%', '25%']"
"['RR-Yy-WW', 'RR-yy-ww']","['RR-Yy-Ww', 'RR-yy-Ww']","['Blue', 'Red']","['Red', 'Red (seed)']","['50%', '50%']"
"['RR-Yy-WW', 'Rr-YY-WW']","['RR-YY-WW', 'RR-Yy-WW', 'Rr-YY-WW', 'Rr-Yy-WW']","['Blue', 'Orange']","['Purple', 'Blue', 'Orange', 'Orange']","['25%', '25%', '25%', '25%']"
"['RR-Yy-WW', 'Rr-YY-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww']","['Blue', 'Yellow']","['Purple', 'Purple', 'Blue', 'Red', 'Orange', 'Yellow', 'Orange', 'Yellow']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-Yy-WW', 'Rr-YY-ww']","['RR-YY-Ww', 'RR-Yy-Ww', 'Rr-YY-Ww', 'Rr-Yy-Ww']","['Blue', 'Yellow']","['Purple', 'Red', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-Yy-WW', 'Rr-Yy-WW']","['RR-YY-WW', 'RR-Yy-WW', 'RR-yy-WW', 'Rr-YY-WW', 'Rr-Yy-WW', 'Rr-yy-WW']","['Blue', 'Orange']","['Purple', 'Blue', 'Red', 'Orange', 'Orange', 'Red']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-WW', 'Rr-Yy-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'RR-yy-WW', 'RR-yy-Ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Blue', 'Yellow']","['Purple', 'Purple', 'Blue', 'Red', 'Red', 'Red (seed)', 'Orange', 'Yellow', 'Orange', 'Yellow', 'Red', 'Pink']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-Yy-WW', 'Rr-Yy-ww']","['RR-YY-Ww', 'RR-Yy-Ww', 'RR-yy-Ww', 'Rr-YY-Ww', 'Rr-Yy-Ww', 'Rr-yy-Ww']","['Blue', 'Yellow']","['Purple', 'Red', 'Red (seed)', 'Yellow', 'Yellow', 'Pink']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-WW', 'Rr-yy-WW']","['RR-Yy-WW', 'RR-yy-WW', 'Rr-Yy-WW', 'Rr-yy-WW']","['Blue', 'Red']","['Blue', 'Red', 'Orange', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-Yy-WW', 'Rr-yy-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-yy-WW', 'RR-yy-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Blue', 'Pink']","['Blue', 'Red', 'Red', 'Red (seed)', 'Orange', 'Yellow', 'Red', 'Pink']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-Yy-WW', 'Rr-yy-ww']","['RR-Yy-Ww', 'RR-yy-Ww', 'Rr-Yy-Ww', 'Rr-yy-Ww']","['Blue', 'White']","['Red', 'Red (seed)', 'Yellow', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-Yy-WW', 'rr-YY-WW']","['Rr-YY-WW', 'Rr-Yy-WW']","['Blue', 'Yellow (seed)']","['Orange', 'Orange']","['50%', '50%']"
"['RR-Yy-WW', 'rr-YY-Ww']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww']","['Blue', 'Yellow']","['Orange', 'Yellow', 'Orange', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-Yy-WW', 'rr-YY-ww']","['Rr-YY-Ww', 'Rr-Yy-Ww']","['Blue', 'Yellow']","['Yellow', 'Yellow']","['50%', '50%']"
"['RR-Yy-WW', 'rr-Yy-WW']","['Rr-YY-WW', 'Rr-Yy-WW', 'Rr-yy-WW']","['Blue', 'Yellow']","['Orange', 'Orange', 'Red']","['33%', '33%', '33%']"
"['RR-Yy-WW', 'rr-Yy-Ww']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Blue', 'Yellow']","['Orange', 'Yellow', 'Orange', 'Yellow', 'Red', 'Pink']","['16%', '16%', '16%', '16%', '16%', '16%']"
