breeding_pair,breeding_results,breeding_pair_color,breeding_results_color,probability
"['RR-yy-WW-SS', 'RR-yy-Ww-Ss']","['RR-yy-WW-SS', 'RR-yy-WW-Ss', 'RR-yy-Ww-SS', 'RR-yy-Ww-Ss']","['Pink', 'Red']","['Pink', 'Red (seed)', 'Pink', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW-SS', 'RR-yy-Ww-ss']","['RR-yy-WW-Ss', 'RR-yy-Ww-Ss']","['Pink', 'Black']","['Red (seed)', 'Red']","['50%', '50%']"
"['RR-yy-WW-SS', 'RR-yy-ww-SS']",['RR-yy-Ww-SS'],"['Pink', 'Pink']",['Pink'],['100%']
"['RR-yy-WW-SS', 'RR-yy-ww-Ss']","['RR-yy-Ww-SS', 'RR-yy-Ww-Ss']","['Pink', 'Red']","['Pink', 'Red']","['50%', '50%']"
"['RR-yy-WW-SS', 'RR-yy-ww-ss']",['RR-yy-Ww-Ss'],"['Pink', 'Black']",['Red'],['100%']
"['RR-yy-WW-SS', 'Rr-yy-WW-SS']","['RR-yy-WW-SS', 'Rr-yy-WW-SS']","['Pink', 'White']","['Pink', 'White']","['50%', '50%']"
"['RR-yy-WW-SS', 'Rr-yy-WW-Ss']","['RR-yy-WW-SS', 'RR-yy-WW-Ss', 'Rr-yy-WW-SS', 'Rr-yy-WW-Ss']","['Pink', 'Pink']","['Pink', 'Red (seed)', 'White', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW-SS', 'Rr-yy-WW-ss']","['RR-yy-WW-Ss', 'Rr-yy-WW-Ss']","['Pink', 'Red']","['Red (seed)', 'Pink']","['50%', '50%']"
"['RR-yy-WW-SS', 'Rr-yy-Ww-SS']","['RR-yy-WW-SS', 'RR-yy-Ww-SS', 'Rr-yy-WW-SS', 'Rr-yy-Ww-SS']","['Pink', 'White']","['Pink', 'Pink', 'White', 'White']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW-SS', 'Rr-yy-Ww-Ss']","['RR-yy-WW-SS', 'RR-yy-WW-Ss', 'RR-yy-Ww-SS', 'RR-yy-Ww-Ss', 'Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss']","['Pink', 'Pink']","['Pink', 'Red (seed)', 'Pink', 'Red', 'White', 'Pink', 'White', 'Pink']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-yy-WW-SS', 'Rr-yy-Ww-ss']","['RR-yy-WW-Ss', 'RR-yy-Ww-Ss', 'Rr-yy-WW-Ss', 'Rr-yy-Ww-Ss']","['Pink', 'Red']","['Red (seed)', 'Red', 'Pink', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW-SS', 'Rr-yy-ww-SS']","['RR-yy-Ww-SS', 'Rr-yy-Ww-SS']","['Pink', 'Purple']","['Pink', 'White']","['50%', '50%']"
"['RR-yy-WW-SS', 'Rr-yy-ww-Ss']","['RR-yy-Ww-SS', 'RR-yy-Ww-Ss', 'Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss']","['Pink', 'Pink']","['Pink', 'Red', 'White', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW-SS', 'Rr-yy-ww-ss']","['RR-yy-Ww-Ss', 'Rr-yy-Ww-Ss']","['Pink', 'Red']","['Red', 'Pink']","['50%', '50%']"
"['RR-yy-WW-SS', 'rr-Yy-WW-ss']",['Rr-yy-WW-Ss'],"['Pink', 'Yellow']",['Pink'],['100%']
"['RR-yy-WW-SS', 'rr-Yy-Ww-ss']","['Rr-yy-WW-Ss', 'Rr-yy-Ww-Ss']","['Pink', 'White']","['Pink', 'Pink']","['50%', '50%']"
"['RR-yy-WW-SS', 'rr-Yy-ww-ss']",['Rr-yy-Ww-Ss'],"['Pink', 'Purple']",['Pink'],['100%']
"['RR-yy-WW-SS', 'rr-yy-WW-SS']",['Rr-yy-WW-SS'],"['Pink', 'White']",['White'],['100%']
"['RR-yy-WW-SS', 'rr-yy-WW-Ss']","['Rr-yy-WW-SS', 'Rr-yy-WW-Ss']","['Pink', 'White']","['White', 'Pink']","['50%', '50%']"
"['RR-yy-WW-SS', 'rr-yy-WW-ss']",['Rr-yy-WW-Ss'],"['Pink', 'White']",['Pink'],['100%']
"['RR-yy-WW-SS', 'rr-yy-Ww-SS']","['Rr-yy-WW-SS', 'Rr-yy-Ww-SS']","['Pink', 'White']","['White', 'White']","['50%', '50%']"
"['RR-yy-WW-SS', 'rr-yy-Ww-Ss']","['Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss']","['Pink', 'White']","['White', 'Pink', 'White', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW-SS', 'rr-yy-Ww-ss']","['Rr-yy-WW-Ss', 'Rr-yy-Ww-Ss']","['Pink', 'White (seed)']","['Pink', 'Pink']","['50%', '50%']"
"['RR-yy-WW-SS', 'rr-yy-ww-SS']",['Rr-yy-Ww-SS'],"['Pink', 'Purple']",['White'],['100%']
"['RR-yy-WW-SS', 'rr-yy-ww-Ss']","['Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss']","['Pink', 'Purple']","['White', 'Pink']","['50%', '50%']"
"['RR-yy-WW-SS', 'rr-yy-ww-ss']",['Rr-yy-Ww-Ss'],"['Pink', 'Purple']",['Pink'],['100%']
"['RR-yy-WW-Ss', 'RR-yy-WW-Ss']","['RR-yy-WW-SS', 'RR-yy-WW-Ss', 'RR-yy-WW-ss']","['Red (seed)', 'Red (seed)']","['Pink', 'Red (seed)', 'Black']","['33%', '33%', '33%']"
"['RR-yy-WW-Ss', 'RR-yy-WW-ss']","['RR-yy-WW-Ss', 'RR-yy-WW-ss']","['Red (seed)', 'Black']","['Red (seed)', 'Black']","['50%', '50%']"
"['RR-yy-WW-Ss', 'RR-yy-Ww-SS']","['RR-yy-WW-SS', 'RR-yy-Ww-SS']","['Red (seed)', 'Pink']","['Pink', 'Pink']","['50%', '50%']"
"['RR-yy-WW-Ss', 'RR-yy-Ww-Ss']","['RR-yy-WW-SS', 'RR-yy-WW-Ss', 'RR-yy-WW-ss', 'RR-yy-Ww-SS', 'RR-yy-Ww-Ss', 'RR-yy-Ww-ss']","['Red (seed)', 'Red']","['Pink', 'Red (seed)', 'Black', 'Pink', 'Red', 'Black']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-WW-Ss', 'RR-yy-Ww-ss']","['RR-yy-WW-Ss', 'RR-yy-WW-ss', 'RR-yy-Ww-Ss', 'RR-yy-Ww-ss']","['Red (seed)', 'Black']","['Red (seed)', 'Black', 'Red', 'Black']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW-Ss', 'RR-yy-ww-SS']",['RR-yy-Ww-SS'],"['Red (seed)', 'Pink']",['Pink'],['100%']
"['RR-yy-WW-Ss', 'RR-yy-ww-Ss']","['RR-yy-Ww-SS', 'RR-yy-Ww-Ss', 'RR-yy-Ww-ss']","['Red (seed)', 'Red']","['Pink', 'Red', 'Black']","['33%', '33%', '33%']"
"['RR-yy-WW-Ss', 'RR-yy-ww-ss']","['RR-yy-Ww-Ss', 'RR-yy-Ww-ss']","['Red (seed)', 'Black']","['Red', 'Black']","['50%', '50%']"
"['RR-yy-WW-Ss', 'Rr-yy-WW-SS']","['RR-yy-WW-SS', 'Rr-yy-WW-SS']","['Red (seed)', 'White']","['Pink', 'White']","['50%', '50%']"
"['RR-yy-WW-Ss', 'Rr-yy-WW-Ss']","['RR-yy-WW-SS', 'RR-yy-WW-Ss', 'RR-yy-WW-ss', 'Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'Rr-yy-WW-ss']","['Red (seed)', 'Pink']","['Pink', 'Red (seed)', 'Black', 'White', 'Pink', 'Red']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-WW-Ss', 'Rr-yy-WW-ss']","['RR-yy-WW-Ss', 'RR-yy-WW-ss', 'Rr-yy-WW-Ss', 'Rr-yy-WW-ss']","['Red (seed)', 'Red']","['Red (seed)', 'Black', 'Pink', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW-Ss', 'Rr-yy-Ww-SS']","['RR-yy-WW-SS', 'RR-yy-Ww-SS', 'Rr-yy-WW-SS', 'Rr-yy-Ww-SS']","['Red (seed)', 'White']","['Pink', 'Pink', 'White', 'White']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW-Ss', 'Rr-yy-Ww-Ss']","['RR-yy-WW-SS', 'RR-yy-WW-Ss', 'RR-yy-WW-ss', 'RR-yy-Ww-SS', 'RR-yy-Ww-Ss', 'RR-yy-Ww-ss', 'Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'Rr-yy-WW-ss', 'Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss']","['Red (seed)', 'Pink']","['Pink', 'Red (seed)', 'Black', 'Pink', 'Red', 'Black', 'White', 'Pink', 'Red', 'White', 'Pink', 'Red']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-yy-WW-Ss', 'Rr-yy-Ww-ss']","['RR-yy-WW-Ss', 'RR-yy-WW-ss', 'RR-yy-Ww-Ss', 'RR-yy-Ww-ss', 'Rr-yy-WW-Ss', 'Rr-yy-WW-ss', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss']","['Red (seed)', 'Red']","['Red (seed)', 'Black', 'Red', 'Black', 'Pink', 'Red', 'Pink', 'Red']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-yy-WW-Ss', 'Rr-yy-ww-SS']","['RR-yy-Ww-SS', 'Rr-yy-Ww-SS']","['Red (seed)', 'Purple']","['Pink', 'White']","['50%', '50%']"
"['RR-yy-WW-Ss', 'Rr-yy-ww-Ss']","['RR-yy-Ww-SS', 'RR-yy-Ww-Ss', 'RR-yy-Ww-ss', 'Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss']","['Red (seed)', 'Pink']","['Pink', 'Red', 'Black', 'White', 'Pink', 'Red']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-WW-Ss', 'Rr-yy-ww-ss']","['RR-yy-Ww-Ss', 'RR-yy-Ww-ss', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss']","['Red (seed)', 'Red']","['Red', 'Black', 'Pink', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW-Ss', 'rr-Yy-WW-ss']","['Rr-yy-WW-Ss', 'Rr-yy-WW-ss']","['Red (seed)', 'Yellow']","['Pink', 'Red']","['50%', '50%']"
"['RR-yy-WW-Ss', 'rr-Yy-Ww-ss']","['Rr-yy-WW-Ss', 'Rr-yy-WW-ss', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss']","['Red (seed)', 'White']","['Pink', 'Red', 'Pink', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW-Ss', 'rr-Yy-ww-ss']","['Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss']","['Red (seed)', 'Purple']","['Pink', 'Red']","['50%', '50%']"
"['RR-yy-WW-Ss', 'rr-yy-WW-SS']",['Rr-yy-WW-SS'],"['Red (seed)', 'White']",['White'],['100%']
"['RR-yy-WW-Ss', 'rr-yy-WW-Ss']","['Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'Rr-yy-WW-ss']","['Red (seed)', 'White']","['White', 'Pink', 'Red']","['33%', '33%', '33%']"
"['RR-yy-WW-Ss', 'rr-yy-WW-ss']","['Rr-yy-WW-Ss', 'Rr-yy-WW-ss']","['Red (seed)', 'White']","['Pink', 'Red']","['50%', '50%']"
"['RR-yy-WW-Ss', 'rr-yy-Ww-SS']","['Rr-yy-WW-SS', 'Rr-yy-Ww-SS']","['Red (seed)', 'White']","['White', 'White']","['50%', '50%']"
"['RR-yy-WW-Ss', 'rr-yy-Ww-Ss']","['Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'Rr-yy-WW-ss', 'Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss']","['Red (seed)', 'White']","['White', 'Pink', 'Red', 'White', 'Pink', 'Red']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-WW-Ss', 'rr-yy-Ww-ss']","['Rr-yy-WW-Ss', 'Rr-yy-WW-ss', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss']","['Red (seed)', 'White (seed)']","['Pink', 'Red', 'Pink', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW-Ss', 'rr-yy-ww-SS']",['Rr-yy-Ww-SS'],"['Red (seed)', 'Purple']",['White'],['100%']
"['RR-yy-WW-Ss', 'rr-yy-ww-Ss']","['Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss']","['Red (seed)', 'Purple']","['White', 'Pink', 'Red']","['33%', '33%', '33%']"
"['RR-yy-WW-Ss', 'rr-yy-ww-ss']","['Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss']","['Red (seed)', 'Purple']","['Pink', 'Red']","['50%', '50%']"
"['RR-yy-WW-ss', 'RR-yy-WW-ss']",['RR-yy-WW-ss'],"['Black', 'Black']",['Black'],['100%']
"['RR-yy-WW-ss', 'RR-yy-Ww-Ss']","['RR-yy-WW-ss', 'RR-yy-Ww-ss']","['Black', 'Red']","['Black', 'Black']","['50%', '50%']"
"['RR-yy-WW-ss', 'RR-yy-Ww-ss']","['RR-yy-WW-ss', 'RR-yy-Ww-ss']","['Black', 'Black']","['Black', 'Black']","['50%', '50%']"
"['RR-yy-WW-ss', 'RR-yy-ww-Ss']",['RR-yy-Ww-ss'],"['Black', 'Red']",['Black'],['100%']
"['RR-yy-WW-ss', 'RR-yy-ww-ss']",['RR-yy-Ww-ss'],"['Black', 'Black']",['Black'],['100%']
"['RR-yy-WW-ss', 'Rr-yy-WW-Ss']","['RR-yy-WW-ss', 'Rr-yy-WW-ss']","['Black', 'Pink']","['Black', 'Red']","['50%', '50%']"
"['RR-yy-WW-ss', 'Rr-yy-WW-ss']","['RR-yy-WW-ss', 'Rr-yy-WW-ss']","['Black', 'Red']","['Black', 'Red']","['50%', '50%']"
"['RR-yy-WW-ss', 'Rr-yy-Ww-Ss']","['RR-yy-WW-ss', 'RR-yy-Ww-ss', 'Rr-yy-WW-ss', 'Rr-yy-Ww-ss']","['Black', 'Pink']","['Black', 'Black', 'Red', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW-ss', 'Rr-yy-Ww-ss']","['RR-yy-WW-ss', 'RR-yy-Ww-ss', 'Rr-yy-WW-ss', 'Rr-yy-Ww-ss']","['Black', 'Red']","['Black', 'Black', 'Red', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW-ss', 'Rr-yy-ww-Ss']","['RR-yy-Ww-ss', 'Rr-yy-Ww-ss']","['Black', 'Pink']","['Black', 'Red']","['50%', '50%']"
"['RR-yy-WW-ss', 'Rr-yy-ww-ss']","['RR-yy-Ww-ss', 'Rr-yy-Ww-ss']","['Black', 'Red']","['Black', 'Red']","['50%', '50%']"
"['RR-yy-WW-ss', 'rr-Yy-WW-ss']",['Rr-yy-WW-ss'],"['Black', 'Yellow']",['Red'],['100%']
"['RR-yy-WW-ss', 'rr-Yy-Ww-ss']","['Rr-yy-WW-ss', 'Rr-yy-Ww-ss']","['Black', 'White']","['Red', 'Red']","['50%', '50%']"
"['RR-yy-WW-ss', 'rr-Yy-ww-ss']",['Rr-yy-Ww-ss'],"['Black', 'Purple']",['Red'],['100%']
"['RR-yy-WW-ss', 'rr-yy-WW-Ss']",['Rr-yy-WW-ss'],"['Black', 'White']",['Red'],['100%']
"['RR-yy-WW-ss', 'rr-yy-WW-ss']",['Rr-yy-WW-ss'],"['Black', 'White']",['Red'],['100%']
"['RR-yy-WW-ss', 'rr-yy-Ww-Ss']","['Rr-yy-WW-ss', 'Rr-yy-Ww-ss']","['Black', 'White']","['Red', 'Red']","['50%', '50%']"
"['RR-yy-WW-ss', 'rr-yy-Ww-ss']","['Rr-yy-WW-ss', 'Rr-yy-Ww-ss']","['Black', 'White (seed)']","['Red', 'Red']","['50%', '50%']"
"['RR-yy-WW-ss', 'rr-yy-ww-Ss']",['Rr-yy-Ww-ss'],"['Black', 'Purple']",['Red'],['100%']
"['RR-yy-WW-ss', 'rr-yy-ww-ss']",['Rr-yy-Ww-ss'],"['Black', 'Purple']",['Red'],['100%']
"['RR-yy-Ww-SS', 'RR-yy-Ww-SS']","['RR-yy-WW-SS', 'RR-yy-Ww-SS', 'RR-yy-ww-SS']","['Pink', 'Pink']","['Pink', 'Pink', 'Pink']","['33%', '33%', '33%']"
"['RR-yy-Ww-SS', 'RR-yy-Ww-Ss']","['RR-yy-WW-SS', 'RR-yy-WW-Ss', 'RR-yy-Ww-SS', 'RR-yy-Ww-Ss', 'RR-yy-ww-SS', 'RR-yy-ww-Ss']","['Pink', 'Red']","['Pink', 'Red (seed)', 'Pink', 'Red', 'Pink', 'Red']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww-SS', 'RR-yy-Ww-ss']","['RR-yy-WW-Ss', 'RR-yy-Ww-Ss', 'RR-yy-ww-Ss']","['Pink', 'Black']","['Red (seed)', 'Red', 'Red']","['33%', '33%', '33%']"
"['RR-yy-Ww-SS', 'RR-yy-ww-SS']","['RR-yy-Ww-SS', 'RR-yy-ww-SS']","['Pink', 'Pink']","['Pink', 'Pink']","['50%', '50%']"
"['RR-yy-Ww-SS', 'RR-yy-ww-Ss']","['RR-yy-Ww-SS', 'RR-yy-Ww-Ss', 'RR-yy-ww-SS', 'RR-yy-ww-Ss']","['Pink', 'Red']","['Pink', 'Red', 'Pink', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww-SS', 'RR-yy-ww-ss']","['RR-yy-Ww-Ss', 'RR-yy-ww-Ss']","['Pink', 'Black']","['Red', 'Red']","['50%', '50%']"
"['RR-yy-Ww-SS', 'Rr-yy-WW-SS']","['RR-yy-WW-SS', 'Rr-yy-WW-SS']","['Pink', 'White']","['Pink', 'White']","['50%', '50%']"
"['RR-yy-Ww-SS', 'Rr-yy-WW-Ss']","['RR-yy-WW-SS', 'RR-yy-WW-Ss', 'Rr-yy-WW-SS', 'Rr-yy-WW-Ss']","['Pink', 'Pink']","['Pink', 'Red (seed)', 'White', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww-SS', 'Rr-yy-WW-ss']","['RR-yy-WW-Ss', 'Rr-yy-WW-Ss']","['Pink', 'Red']","['Red (seed)', 'Pink']","['50%', '50%']"
"['RR-yy-Ww-SS', 'Rr-yy-Ww-SS']","['RR-yy-WW-SS', 'RR-yy-Ww-SS', 'RR-yy-ww-SS', 'Rr-yy-WW-SS', 'Rr-yy-Ww-SS', 'Rr-yy-ww-SS']","['Pink', 'White']","['Pink', 'Pink', 'Pink', 'White', 'White', 'Purple']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww-SS', 'Rr-yy-Ww-Ss']","['RR-yy-WW-SS', 'RR-yy-WW-Ss', 'RR-yy-Ww-SS', 'RR-yy-Ww-Ss', 'RR-yy-ww-SS', 'RR-yy-ww-Ss', 'Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss', 'Rr-yy-ww-SS', 'Rr-yy-ww-Ss']","['Pink', 'Pink']","['Pink', 'Red (seed)', 'Pink', 'Red', 'Pink', 'Red', 'White', 'Pink', 'White', 'Pink', 'Purple', 'Pink']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-yy-Ww-SS', 'Rr-yy-Ww-ss']","['RR-yy-WW-Ss', 'RR-yy-Ww-Ss', 'RR-yy-ww-Ss', 'Rr-yy-WW-Ss', 'Rr-yy-Ww-Ss', 'Rr-yy-ww-Ss']","['Pink', 'Red']","['Red (seed)', 'Red', 'Red', 'Pink', 'Pink', 'Pink']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww-SS', 'Rr-yy-ww-SS']","['RR-yy-Ww-SS', 'RR-yy-ww-SS', 'Rr-yy-Ww-SS', 'Rr-yy-ww-SS']","['Pink', 'Purple']","['Pink', 'Pink', 'White', 'Purple']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww-SS', 'Rr-yy-ww-Ss']","['RR-yy-Ww-SS', 'RR-yy-Ww-Ss', 'RR-yy-ww-SS', 'RR-yy-ww-Ss', 'Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss', 'Rr-yy-ww-SS', 'Rr-yy-ww-Ss']","['Pink', 'Pink']","['Pink', 'Red', 'Pink', 'Red', 'White', 'Pink', 'Purple', 'Pink']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-yy-Ww-SS', 'Rr-yy-ww-ss']","['RR-yy-Ww-Ss', 'RR-yy-ww-Ss', 'Rr-yy-Ww-Ss', 'Rr-yy-ww-Ss']","['Pink', 'Red']","['Red', 'Red', 'Pink', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww-SS', 'rr-Yy-WW-ss']",['Rr-yy-WW-Ss'],"['Pink', 'Yellow']",['Pink'],['100%']
"['RR-yy-Ww-SS', 'rr-Yy-Ww-ss']","['Rr-yy-WW-Ss', 'Rr-yy-Ww-Ss', 'Rr-yy-ww-Ss']","['Pink', 'White']","['Pink', 'Pink', 'Pink']","['33%', '33%', '33%']"
"['RR-yy-Ww-SS', 'rr-Yy-ww-ss']","['Rr-yy-Ww-Ss', 'Rr-yy-ww-Ss']","['Pink', 'Purple']","['Pink', 'Pink']","['50%', '50%']"
"['RR-yy-Ww-SS', 'rr-yy-WW-SS']",['Rr-yy-WW-SS'],"['Pink', 'White']",['White'],['100%']
"['RR-yy-Ww-SS', 'rr-yy-WW-Ss']","['Rr-yy-WW-SS', 'Rr-yy-WW-Ss']","['Pink', 'White']","['White', 'Pink']","['50%', '50%']"
"['RR-yy-Ww-SS', 'rr-yy-WW-ss']",['Rr-yy-WW-Ss'],"['Pink', 'White']",['Pink'],['100%']
"['RR-yy-Ww-SS', 'rr-yy-Ww-SS']","['Rr-yy-WW-SS', 'Rr-yy-Ww-SS', 'Rr-yy-ww-SS']","['Pink', 'White']","['White', 'White', 'Purple']","['33%', '33%', '33%']"
"['RR-yy-Ww-SS', 'rr-yy-Ww-Ss']","['Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss', 'Rr-yy-ww-SS', 'Rr-yy-ww-Ss']","['Pink', 'White']","['White', 'Pink', 'White', 'Pink', 'Purple', 'Pink']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww-SS', 'rr-yy-Ww-ss']","['Rr-yy-WW-Ss', 'Rr-yy-Ww-Ss', 'Rr-yy-ww-Ss']","['Pink', 'White (seed)']","['Pink', 'Pink', 'Pink']","['33%', '33%', '33%']"
"['RR-yy-Ww-SS', 'rr-yy-ww-SS']","['Rr-yy-Ww-SS', 'Rr-yy-ww-SS']","['Pink', 'Purple']","['White', 'Purple']","['50%', '50%']"
"['RR-yy-Ww-SS', 'rr-yy-ww-Ss']","['Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss', 'Rr-yy-ww-SS', 'Rr-yy-ww-Ss']","['Pink', 'Purple']","['White', 'Pink', 'Purple', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww-SS', 'rr-yy-ww-ss']","['Rr-yy-Ww-Ss', 'Rr-yy-ww-Ss']","['Pink', 'Purple']","['Pink', 'Pink']","['50%', '50%']"
"['RR-yy-Ww-Ss', 'RR-yy-Ww-Ss']","['RR-yy-WW-SS', 'RR-yy-WW-Ss', 'RR-yy-WW-ss', 'RR-yy-Ww-SS', 'RR-yy-Ww-Ss', 'RR-yy-Ww-ss', 'RR-yy-ww-SS', 'RR-yy-ww-Ss', 'RR-yy-ww-ss']","['Red', 'Red']","['Pink', 'Red (seed)', 'Black', 'Pink', 'Red', 'Black', 'Pink', 'Red', 'Black']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['RR-yy-Ww-Ss', 'RR-yy-Ww-ss']","['RR-yy-WW-Ss', 'RR-yy-WW-ss', 'RR-yy-Ww-Ss', 'RR-yy-Ww-ss', 'RR-yy-ww-Ss', 'RR-yy-ww-ss']","['Red', 'Black']","['Red (seed)', 'Black', 'Red', 'Black', 'Red', 'Black']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww-Ss', 'RR-yy-ww-SS']","['RR-yy-Ww-SS', 'RR-yy-ww-SS']","['Red', 'Pink']","['Pink', 'Pink']","['50%', '50%']"
"['RR-yy-Ww-Ss', 'RR-yy-ww-Ss']","['RR-yy-Ww-SS', 'RR-yy-Ww-Ss', 'RR-yy-Ww-ss', 'RR-yy-ww-SS', 'RR-yy-ww-Ss', 'RR-yy-ww-ss']","['Red', 'Red']","['Pink', 'Red', 'Black', 'Pink', 'Red', 'Black']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww-Ss', 'RR-yy-ww-ss']","['RR-yy-Ww-Ss', 'RR-yy-Ww-ss', 'RR-yy-ww-Ss', 'RR-yy-ww-ss']","['Red', 'Black']","['Red', 'Black', 'Red', 'Black']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww-Ss', 'Rr-yy-WW-SS']","['RR-yy-WW-SS', 'Rr-yy-WW-SS']","['Red', 'White']","['Pink', 'White']","['50%', '50%']"
"['RR-yy-Ww-Ss', 'Rr-yy-WW-Ss']","['RR-yy-WW-SS', 'RR-yy-WW-Ss', 'RR-yy-WW-ss', 'Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'Rr-yy-WW-ss']","['Red', 'Pink']","['Pink', 'Red (seed)', 'Black', 'White', 'Pink', 'Red']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww-Ss', 'Rr-yy-WW-ss']","['RR-yy-WW-Ss', 'RR-yy-WW-ss', 'Rr-yy-WW-Ss', 'Rr-yy-WW-ss']","['Red', 'Red']","['Red (seed)', 'Black', 'Pink', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww-Ss', 'Rr-yy-Ww-SS']","['RR-yy-WW-SS', 'RR-yy-Ww-SS', 'RR-yy-ww-SS', 'Rr-yy-WW-SS', 'Rr-yy-Ww-SS', 'Rr-yy-ww-SS']","['Red', 'White']","['Pink', 'Pink', 'Pink', 'White', 'White', 'Purple']","['16%', '16%', '16%', '16%', '16%', '16%']"
