breeding_pair,breeding_results,breeding_pair_color,breeding_results_color,probability
"['RR-Yy-Ww', 'Rr-YY-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Red', 'Yellow']","['Orange', 'Orange', 'Purple', 'Red', 'Red', 'Purple', 'Yellow', 'Yellow', 'Yellow', 'Orange', 'Orange', 'Orange']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-Yy-Ww', 'Rr-Yy-WW']","['RR-YY-WW', 'RR-YY-Ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'RR-yy-WW', 'RR-yy-Ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red', 'Orange']","['Orange', 'Orange', 'Red', 'Red', 'Red (seed)', 'Red', 'Yellow', 'Yellow', 'Orange', 'Orange', 'Red', 'Red']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-Yy-Ww', 'Rr-Yy-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-WW', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Orange']","['Orange', 'Orange', 'Purple', 'Red', 'Red', 'Purple', 'Red (seed)', 'Red', 'Purple', 'Yellow', 'Yellow', 'Yellow', 'Orange', 'Orange', 'Orange', 'Red', 'Red', 'Blue']","['5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%']"
"['RR-Yy-Ww', 'Rr-Yy-ww']","['RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Orange']","['Orange', 'Purple', 'Red', 'Purple', 'Red', 'Purple', 'Yellow', 'Yellow', 'Orange', 'Orange', 'Red', 'Blue']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-Yy-Ww', 'Rr-yy-WW']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-yy-WW', 'RR-yy-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red', 'Red']","['Red', 'Red', 'Red (seed)', 'Red', 'Orange', 'Orange', 'Red', 'Red']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-Yy-Ww', 'Rr-yy-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-WW', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Red']","['Red', 'Red', 'Purple', 'Red (seed)', 'Red', 'Purple', 'Orange', 'Orange', 'Orange', 'Red', 'Red', 'Blue']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-Yy-Ww', 'Rr-yy-ww']","['RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Blue']","['Red', 'Purple', 'Red', 'Purple', 'Orange', 'Orange', 'Red', 'Blue']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-Yy-Ww', 'rr-YY-WW']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww']","['Red', 'Yellow (seed)']","['Yellow', 'Yellow', 'Orange', 'Orange']","['25%', '25%', '25%', '25%']"
"['RR-Yy-Ww', 'rr-YY-Ww']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Red', 'Yellow']","['Yellow', 'Yellow', 'Yellow', 'Orange', 'Orange', 'Orange']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-Ww', 'rr-YY-ww']","['Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Red', 'Yellow']","['Yellow', 'Yellow', 'Orange', 'Orange']","['25%', '25%', '25%', '25%']"
"['RR-Yy-Ww', 'rr-Yy-WW']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red', 'Yellow']","['Yellow', 'Yellow', 'Orange', 'Orange', 'Red', 'Red']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-Ww', 'rr-Yy-Ww']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Yellow']","['Yellow', 'Yellow', 'Yellow', 'Orange', 'Orange', 'Orange', 'Red', 'Red', 'Blue']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['RR-Yy-Ww', 'rr-Yy-ww']","['Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Blue']","['Yellow', 'Yellow', 'Orange', 'Orange', 'Red', 'Blue']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-Ww', 'rr-yy-WW']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red', 'White']","['Orange', 'Orange', 'Red', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-Yy-Ww', 'rr-yy-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'White (seed)']","['Orange', 'Orange', 'Orange', 'Red', 'Red', 'Blue']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-Ww', 'rr-yy-ww']","['Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Blue']","['Orange', 'Orange', 'Red', 'Blue']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW', 'RR-yy-WW']",['RR-yy-WW'],"['Red (seed)', 'Red (seed)']",['Red (seed)'],['100%']
"['RR-yy-WW', 'RR-yy-Ww']","['RR-yy-WW', 'RR-yy-Ww']","['Red (seed)', 'Red']","['Red (seed)', 'Red']","['50%', '50%']"
"['RR-yy-WW', 'RR-yy-ww']",['RR-yy-Ww'],"['Red (seed)', 'Purple']",['Red'],['100%']
"['RR-yy-WW', 'Rr-YY-WW']","['RR-Yy-WW', 'Rr-Yy-WW']","['Red (seed)', 'Yellow']","['Red', 'Orange']","['50%', '50%']"
"['RR-yy-WW', 'Rr-YY-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww']","['Red (seed)', 'Yellow']","['Red', 'Red', 'Orange', 'Orange']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW', 'Rr-Yy-WW']","['RR-Yy-WW', 'RR-yy-WW', 'Rr-Yy-WW', 'Rr-yy-WW']","['Red (seed)', 'Orange']","['Red', 'Red (seed)', 'Orange', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW', 'Rr-Yy-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-yy-WW', 'RR-yy-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red (seed)', 'Orange']","['Red', 'Red', 'Red (seed)', 'Red', 'Orange', 'Orange', 'Red', 'Red']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-yy-WW', 'Rr-Yy-ww']","['RR-Yy-Ww', 'RR-yy-Ww', 'Rr-Yy-Ww', 'Rr-yy-Ww']","['Red (seed)', 'Orange']","['Red', 'Red', 'Orange', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW', 'Rr-yy-WW']","['RR-yy-WW', 'Rr-yy-WW']","['Red (seed)', 'Red']","['Red (seed)', 'Red']","['50%', '50%']"
"['RR-yy-WW', 'Rr-yy-Ww']","['RR-yy-WW', 'RR-yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red (seed)', 'Red']","['Red (seed)', 'Red', 'Red', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW', 'Rr-yy-ww']","['RR-yy-Ww', 'Rr-yy-Ww']","['Red (seed)', 'Blue']","['Red', 'Red']","['50%', '50%']"
"['RR-yy-WW', 'rr-YY-WW']",['Rr-Yy-WW'],"['Red (seed)', 'Yellow (seed)']",['Orange'],['100%']
"['RR-yy-WW', 'rr-YY-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww']","['Red (seed)', 'Yellow']","['Orange', 'Orange']","['50%', '50%']"
"['RR-yy-WW', 'rr-YY-ww']",['Rr-Yy-Ww'],"['Red (seed)', 'Yellow']",['Orange'],['100%']
"['RR-yy-WW', 'rr-Yy-WW']","['Rr-Yy-WW', 'Rr-yy-WW']","['Red (seed)', 'Yellow']","['Orange', 'Red']","['50%', '50%']"
"['RR-yy-WW', 'rr-Yy-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red (seed)', 'Yellow']","['Orange', 'Orange', 'Red', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW', 'rr-Yy-ww']","['Rr-Yy-Ww', 'Rr-yy-Ww']","['Red (seed)', 'Blue']","['Orange', 'Red']","['50%', '50%']"
"['RR-yy-WW', 'rr-yy-WW']",['Rr-yy-WW'],"['Red (seed)', 'White']",['Red'],['100%']
"['RR-yy-WW', 'rr-yy-Ww']","['Rr-yy-WW', 'Rr-yy-Ww']","['Red (seed)', 'White (seed)']","['Red', 'Red']","['50%', '50%']"
"['RR-yy-WW', 'rr-yy-ww']",['Rr-yy-Ww'],"['Red (seed)', 'Blue']",['Red'],['100%']
"['RR-yy-Ww', 'RR-yy-Ww']","['RR-yy-WW', 'RR-yy-Ww', 'RR-yy-ww']","['Red', 'Red']","['Red (seed)', 'Red', 'Purple']","['33%', '33%', '33%']"
"['RR-yy-Ww', 'RR-yy-ww']","['RR-yy-Ww', 'RR-yy-ww']","['Red', 'Purple']","['Red', 'Purple']","['50%', '50%']"
"['RR-yy-Ww', 'Rr-YY-WW']","['RR-Yy-WW', 'RR-Yy-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww']","['Red', 'Yellow']","['Red', 'Red', 'Orange', 'Orange']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww', 'Rr-YY-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Red', 'Yellow']","['Red', 'Red', 'Purple', 'Orange', 'Orange', 'Orange']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww', 'Rr-Yy-WW']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-yy-WW', 'RR-yy-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red', 'Orange']","['Red', 'Red', 'Red (seed)', 'Red', 'Orange', 'Orange', 'Red', 'Red']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-yy-Ww', 'Rr-Yy-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-WW', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Orange']","['Red', 'Red', 'Purple', 'Red (seed)', 'Red', 'Purple', 'Orange', 'Orange', 'Orange', 'Red', 'Red', 'Blue']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-yy-Ww', 'Rr-Yy-ww']","['RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Orange']","['Red', 'Purple', 'Red', 'Purple', 'Orange', 'Orange', 'Red', 'Blue']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-yy-Ww', 'Rr-yy-WW']","['RR-yy-WW', 'RR-yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red', 'Red']","['Red (seed)', 'Red', 'Red', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww', 'Rr-yy-Ww']","['RR-yy-WW', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Red']","['Red (seed)', 'Red', 'Purple', 'Red', 'Red', 'Blue']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww', 'Rr-yy-ww']","['RR-yy-Ww', 'RR-yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Blue']","['Red', 'Purple', 'Red', 'Blue']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww', 'rr-YY-WW']","['Rr-Yy-WW', 'Rr-Yy-Ww']","['Red', 'Yellow (seed)']","['Orange', 'Orange']","['50%', '50%']"
"['RR-yy-Ww', 'rr-YY-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Red', 'Yellow']","['Orange', 'Orange', 'Orange']","['33%', '33%', '33%']"
"['RR-yy-Ww', 'rr-YY-ww']","['Rr-Yy-Ww', 'Rr-Yy-ww']","['Red', 'Yellow']","['Orange', 'Orange']","['50%', '50%']"
"['RR-yy-Ww', 'rr-Yy-WW']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red', 'Yellow']","['Orange', 'Orange', 'Red', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww', 'rr-Yy-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Yellow']","['Orange', 'Orange', 'Orange', 'Red', 'Red', 'Blue']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww', 'rr-Yy-ww']","['Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Blue']","['Orange', 'Orange', 'Red', 'Blue']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww', 'rr-yy-WW']","['Rr-yy-WW', 'Rr-yy-Ww']","['Red', 'White']","['Red', 'Red']","['50%', '50%']"
"['RR-yy-Ww', 'rr-yy-Ww']","['Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'White (seed)']","['Red', 'Red', 'Blue']","['33%', '33%', '33%']"
"['RR-yy-Ww', 'rr-yy-ww']","['Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Blue']","['Red', 'Blue']","['50%', '50%']"
"['RR-yy-ww', 'RR-yy-ww']",['RR-yy-ww'],"['Purple', 'Purple']",['Purple'],['100%']
"['RR-yy-ww', 'Rr-YY-WW']","['RR-Yy-Ww', 'Rr-Yy-Ww']","['Purple', 'Yellow']","['Red', 'Orange']","['50%', '50%']"
"['RR-yy-ww', 'Rr-YY-Ww']","['RR-Yy-Ww', 'RR-Yy-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Purple', 'Yellow']","['Red', 'Purple', 'Orange', 'Orange']","['25%', '25%', '25%', '25%']"
"['RR-yy-ww', 'Rr-Yy-WW']","['RR-Yy-Ww', 'RR-yy-Ww', 'Rr-Yy-Ww', 'Rr-yy-Ww']","['Purple', 'Orange']","['Red', 'Red', 'Orange', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-ww', 'Rr-Yy-Ww']","['RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Purple', 'Orange']","['Red', 'Purple', 'Red', 'Purple', 'Orange', 'Orange', 'Red', 'Blue']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-yy-ww', 'Rr-Yy-ww']","['RR-Yy-ww', 'RR-yy-ww', 'Rr-Yy-ww', 'Rr-yy-ww']","['Purple', 'Orange']","['Purple', 'Purple', 'Orange', 'Blue']","['25%', '25%', '25%', '25%']"
"['RR-yy-ww', 'Rr-yy-WW']","['RR-yy-Ww', 'Rr-yy-Ww']","['Purple', 'Red']","['Red', 'Red']","['50%', '50%']"
"['RR-yy-ww', 'Rr-yy-Ww']","['RR-yy-Ww', 'RR-yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Purple', 'Red']","['Red', 'Purple', 'Red', 'Blue']","['25%', '25%', '25%', '25%']"
"['RR-yy-ww', 'Rr-yy-ww']","['RR-yy-ww', 'Rr-yy-ww']","['Purple', 'Blue']","['Purple', 'Blue']","['50%', '50%']"
"['RR-yy-ww', 'rr-YY-WW']",['Rr-Yy-Ww'],"['Purple', 'Yellow (seed)']",['Orange'],['100%']
"['RR-yy-ww', 'rr-YY-Ww']","['Rr-Yy-Ww', 'Rr-Yy-ww']","['Purple', 'Yellow']","['Orange', 'Orange']","['50%', '50%']"
"['RR-yy-ww', 'rr-YY-ww']",['Rr-Yy-ww'],"['Purple', 'Yellow']",['Orange'],['100%']
"['RR-yy-ww', 'rr-Yy-WW']","['Rr-Yy-Ww', 'Rr-yy-Ww']","['Purple', 'Yellow']","['Orange', 'Red']","['50%', '50%']"
"['RR-yy-ww', 'rr-Yy-Ww']","['Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Purple', 'Yellow']","['Orange', 'Orange', 'Red', 'Blue']","['25%', '25%', '25%', '25%']"
"['RR-yy-ww', 'rr-Yy-ww']","['Rr-Yy-ww', 'Rr-yy-ww']","['Purple', 'Blue']","['Orange', 'Blue']","['50%', '50%']"
"['RR-yy-ww', 'rr-yy-WW']",['Rr-yy-Ww'],"['Purple', 'White']",['Red'],['100%']
"['RR-yy-ww', 'rr-yy-Ww']","['Rr-yy-Ww', 'Rr-yy-ww']","['Purple', 'White (seed)']","['Red', 'Blue']","['50%', '50%']"
"['RR-yy-ww', 'rr-yy-ww']",['Rr-yy-ww'],"['Purple', 'Blue']",['Blue'],['100%']
"['Rr-YY-WW', 'Rr-YY-WW']","['RR-YY-WW', 'Rr-YY-WW', 'rr-YY-WW']","['Yellow', 'Yellow']","['Orange', 'Yellow', 'Yellow (seed)']","['33%', '33%', '33%']"
"['Rr-YY-WW', 'Rr-YY-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'rr-YY-WW', 'rr-YY-Ww']","['Yellow', 'Yellow']","['Orange', 'Orange', 'Yellow', 'Yellow', 'Yellow (seed)', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-WW', 'Rr-Yy-WW']","['RR-YY-WW', 'RR-Yy-WW', 'Rr-YY-WW', 'Rr-Yy-WW', 'rr-YY-WW', 'rr-Yy-WW']","['Yellow', 'Orange']","['Orange', 'Red', 'Yellow', 'Orange', 'Yellow (seed)', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-WW', 'Rr-Yy-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'rr-YY-WW', 'rr-YY-Ww', 'rr-Yy-WW', 'rr-Yy-Ww']","['Yellow', 'Orange']","['Orange', 'Orange', 'Red', 'Red', 'Yellow', 'Yellow', 'Orange', 'Orange', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-YY-WW', 'Rr-Yy-ww']","['RR-YY-Ww', 'RR-Yy-Ww', 'Rr-YY-Ww', 'Rr-Yy-Ww', 'rr-YY-Ww', 'rr-Yy-Ww']","['Yellow', 'Orange']","['Orange', 'Red', 'Yellow', 'Orange', 'Yellow', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-WW', 'Rr-yy-WW']","['RR-Yy-WW', 'Rr-Yy-WW', 'rr-Yy-WW']","['Yellow', 'Red']","['Red', 'Orange', 'Yellow']","['33%', '33%', '33%']"
"['Rr-YY-WW', 'Rr-yy-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'rr-Yy-WW', 'rr-Yy-Ww']","['Yellow', 'Red']","['Red', 'Red', 'Orange', 'Orange', 'Yellow', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-WW', 'Rr-yy-ww']","['RR-Yy-Ww', 'Rr-Yy-Ww', 'rr-Yy-Ww']","['Yellow', 'Blue']","['Red', 'Orange', 'Yellow']","['33%', '33%', '33%']"
"['Rr-YY-WW', 'rr-YY-WW']","['Rr-YY-WW', 'rr-YY-WW']","['Yellow', 'Yellow (seed)']","['Yellow', 'Yellow (seed)']","['50%', '50%']"
"['Rr-YY-WW', 'rr-YY-Ww']","['Rr-YY-WW', 'Rr-YY-Ww', 'rr-YY-WW', 'rr-YY-Ww']","['Yellow', 'Yellow']","['Yellow', 'Yellow', 'Yellow (seed)', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-YY-WW', 'rr-YY-ww']","['Rr-YY-Ww', 'rr-YY-Ww']","['Yellow', 'Yellow']","['Yellow', 'Yellow']","['50%', '50%']"
"['Rr-YY-WW', 'rr-Yy-WW']","['Rr-YY-WW', 'Rr-Yy-WW', 'rr-YY-WW', 'rr-Yy-WW']","['Yellow', 'Yellow']","['Yellow', 'Orange', 'Yellow (seed)', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-YY-WW', 'rr-Yy-Ww']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'rr-YY-WW', 'rr-YY-Ww', 'rr-Yy-WW', 'rr-Yy-Ww']","['Yellow', 'Yellow']","['Yellow', 'Yellow', 'Orange', 'Orange', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-YY-WW', 'rr-Yy-ww']","['Rr-YY-Ww', 'Rr-Yy-Ww', 'rr-YY-Ww', 'rr-Yy-Ww']","['Yellow', 'Blue']","['Yellow', 'Orange', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-YY-WW', 'rr-yy-WW']","['Rr-Yy-WW', 'rr-Yy-WW']","['Yellow', 'White']","['Orange', 'Yellow']","['50%', '50%']"
"['Rr-YY-WW', 'rr-yy-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'rr-Yy-WW', 'rr-Yy-Ww']","['Yellow', 'White (seed)']","['Orange', 'Orange', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-YY-WW', 'rr-yy-ww']","['Rr-Yy-Ww', 'rr-Yy-Ww']","['Yellow', 'Blue']","['Orange', 'Yellow']","['50%', '50%']"
"['Rr-YY-Ww', 'Rr-YY-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-YY-ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww', 'rr-YY-WW', 'rr-YY-Ww', 'rr-YY-ww']","['Yellow', 'Yellow']","['Orange', 'Orange', 'Purple', 'Yellow', 'Yellow', 'Yellow', 'Yellow (seed)', 'Yellow', 'Yellow']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['Rr-YY-Ww', 'Rr-Yy-WW']","['RR-YY-WW', 'RR-YY-Ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'rr-YY-WW', 'rr-YY-Ww', 'rr-Yy-WW', 'rr-Yy-Ww']","['Yellow', 'Orange']","['Orange', 'Orange', 'Red', 'Red', 'Yellow', 'Yellow', 'Orange', 'Orange', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-YY-Ww', 'Rr-Yy-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'rr-YY-WW', 'rr-YY-Ww', 'rr-YY-ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-Yy-ww']","['Yellow', 'Orange']","['Orange', 'Orange', 'Purple', 'Red', 'Red', 'Purple', 'Yellow', 'Yellow', 'Yellow', 'Orange', 'Orange', 'Orange', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Blue']","['5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%']"
"['Rr-YY-Ww', 'Rr-Yy-ww']","['RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-Ww', 'RR-Yy-ww', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'rr-YY-Ww', 'rr-YY-ww', 'rr-Yy-Ww', 'rr-Yy-ww']","['Yellow', 'Orange']","['Orange', 'Purple', 'Red', 'Purple', 'Yellow', 'Yellow', 'Orange', 'Orange', 'Yellow', 'Yellow', 'Yellow', 'Blue']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-YY-Ww', 'Rr-yy-WW']","['RR-Yy-WW', 'RR-Yy-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'rr-Yy-WW', 'rr-Yy-Ww']","['Yellow', 'Red']","['Red', 'Red', 'Orange', 'Orange', 'Yellow', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
